cohort_month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
2011-11,1.0,0.12749003984063745,0.05976095617529881,0.055776892430278883,0.07569721115537849,0.07171314741035857,0.0796812749003984,0.11952191235059761,0.0398406374501992,0.13147410358565736,0.1553784860557769,0.12350597609561753,0.11553784860557768,0.1553784860557769,0.07171314741035857,0.06374501992031872,0.04780876494023904,0.08366533864541832,0.11553784860557768,0.11952191235059761,0.099601593625498,0.13147410358565736,0.19123505976095617,0.0796812749003984,0.13545816733067728,0.1752988047808765,0.08366533864541832,0.05976095617529881,0.11952191235059761,0.11553784860557768,0.14741035856573706,0.13545816733067728,0.12350597609561753,0.14741035856573706,0.199203187250996,0.14741035856573706,0.20318725099601595,0.23107569721115537,,,,,,,,,,
2011-12,1.0,0.060836501901140684,0.049429657794676805,0.07984790874524715,0.045627376425855515,0.06844106463878327,0.10266159695817491,0.09125475285171103,0.10646387832699619,0.11787072243346007,0.11787072243346007,0.11026615969581749,0.12547528517110265,0.057034220532319393,0.049429657794676805,0.07604562737642585,0.08745247148288973,0.11026615969581749,0.17490494296577946,0.08745247148288973,0.13688212927756654,0.18250950570342206,0.08365019011406843,0.1482889733840304,0.17870722433460076,0.08365019011406843,0.07224334600760456,0.10266159695817491,0.11787072243346007,0.14068441064638784,0.155893536121673,0.07604562737642585,0.17870722433460076,0.1634980988593156,0.155893536121673,0.25475285171102663,0.21673003802281368,,,,,,,,,,,
2012-01,1.0,0.03,0.08,0.04,0.05,0.18,0.06,0.08,0.08,0.08,0.14,0.08,0.05,0.04,0.07,0.05,0.06,0.17,0.1,0.14,0.17,0.14,0.12,0.15,0.1,0.1,0.1,0.12,0.08,0.16,0.11,0.16,0.17,0.08,0.2,0.15,,,,,,,,,,,,
2012-02,1.0,0.013333333333333334,0.05333333333333334,0.08,0.06666666666666667,0.09333333333333334,0.16,0.10666666666666667,0.05333333333333334,0.13333333333333333,0.08,0.10666666666666667,0.05333333333333334,0.09333333333333334,0.05333333333333334,0.04,0.10666666666666667,0.12,0.06666666666666667,0.18666666666666668,0.18666666666666668,0.16,0.16,0.05333333333333334,0.13333333333333333,0.06666666666666667,0.08,0.16,0.13333333333333333,0.06666666666666667,0.18666666666666668,0.13333333333333333,0.13333333333333333,0.21333333333333335,0.14666666666666667,,,,,,,,,,,,,
2012-03,1.0,0.0761904761904762,0.06666666666666667,0.1619047619047619,0.09523809523809523,0.10476190476190476,0.1619047619047619,0.08571428571428572,0.10476190476190476,0.12380952380952381,0.11428571428571428,0.0380952380952381,0.0380952380952381,0.09523809523809523,0.12380952380952381,0.11428571428571428,0.12380952380952381,0.11428571428571428,0.18095238095238095,0.13333333333333333,0.1523809523809524,0.18095238095238095,0.11428571428571428,0.10476190476190476,0.06666666666666667,0.08571428571428572,0.11428571428571428,0.14285714285714285,0.05714285714285714,0.18095238095238095,0.18095238095238095,0.12380952380952381,0.20952380952380953,0.19047619047619047,,,,,,,,,,,,,,
2012-04,1.0,0.06315789473684211,0.08421052631578947,0.042105263157894736,0.08421052631578947,0.14736842105263157,0.09473684210526316,0.15789473684210525,0.11578947368421053,0.07368421052631578,0.08421052631578947,0.09473684210526316,0.06315789473684211,0.10526315789473684,0.21052631578947367,0.08421052631578947,0.10526315789473684,0.15789473684210525,0.06315789473684211,0.21052631578947367,0.25263157894736843,0.09473684210526316,0.042105263157894736,0.12631578947368421,0.08421052631578947,0.07368421052631578,0.16842105263157894,0.14736842105263157,0.12631578947368421,0.23157894736842105,0.24210526315789474,0.17894736842105263,0.18947368421052632,,,,,,,,,,,,,,,
2012-05,1.0,0.10784313725490197,0.049019607843137254,0.14705882352941177,0.09803921568627451,0.058823529411764705,0.14705882352941177,0.09803921568627451,0.049019607843137254,0.058823529411764705,0.08823529411764706,0.09803921568627451,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.19607843137254902,0.17647058823529413,0.14705882352941177,0.13725490196078433,0.14705882352941177,0.06862745098039216,0.08823529411764706,0.09803921568627451,0.12745098039215685,0.08823529411764706,0.20588235294117646,0.10784313725490197,0.17647058823529413,0.24509803921568626,0.13725490196078433,0.16666666666666666,0.12745098039215685,,,,,,,,,,,,,,,,
2012-06,1.0,0.0784313725490196,0.0784313725490196,0.13071895424836602,0.0915032679738562,0.12418300653594772,0.1437908496732026,0.0457516339869281,0.06535947712418301,0.0784313725490196,0.06535947712418301,0.0718954248366013,0.13071895424836602,0.0915032679738562,0.12418300653594772,0.13725490196078433,0.1111111111111111,0.13725490196078433,0.1503267973856209,0.0784313725490196,0.13725490196078433,0.13071895424836602,0.0718954248366013,0.0915032679738562,0.20261437908496732,0.08496732026143791,0.1437908496732026,0.1503267973856209,0.12418300653594772,0.19607843137254902,0.17647058823529413,,,,,,,,,,,,,,,,,
2012-07,1.0,0.06153846153846154,0.15384615384615385,0.1076923076923077,0.18461538461538463,0.16923076923076924,0.03076923076923077,0.06153846153846154,0.06153846153846154,0.03076923076923077,0.1076923076923077,0.09230769230769231,0.06153846153846154,0.07692307692307693,0.12307692307692308,0.1076923076923077,0.12307692307692308,0.12307692307692308,0.1076923076923077,0.07692307692307693,0.1076923076923077,0.07692307692307693,0.13846153846153847,0.13846153846153847,0.16923076923076924,0.16923076923076924,0.16923076923076924,0.2,0.15384615384615385,0.18461538461538463,,,,,,,,,,,,,,,,,,
2012-08,1.0,0.1532258064516129,0.07258064516129033,0.10483870967741936,0.0967741935483871,0.056451612903225805,0.08064516129032258,0.07258064516129033,0.024193548387096774,0.056451612903225805,0.1532258064516129,0.056451612903225805,0.11290322580645161,0.16129032258064516,0.0967741935483871,0.1774193548387097,0.16129032258064516,0.056451612903225805,0.07258064516129033,0.056451612903225805,0.10483870967741936,0.13709677419354838,0.1774193548387097,0.12096774193548387,0.20161290322580644,0.1935483870967742,0.10483870967741936,0.13709677419354838,0.1774193548387097,,,,,,,,,,,,,,,,,,,
2012-09,1.0,0.05172413793103448,0.1810344827586207,0.11206896551724138,0.10344827586206896,0.0603448275862069,0.09482758620689655,0.09482758620689655,0.05172413793103448,0.1724137931034483,0.04310344827586207,0.19827586206896552,0.16379310344827586,0.10344827586206896,0.16379310344827586,0.10344827586206896,0.07758620689655173,0.07758620689655173,0.13793103448275862,0.11206896551724138,0.13793103448275862,0.21551724137931033,0.034482758620689655,0.16379310344827586,0.1724137931034483,0.11206896551724138,0.1896551724137931,0.16379310344827586,,,,,,,,,,,,,,,,,,,,
2012-10,1.0,0.17567567567567569,0.17567567567567569,0.04054054054054054,0.05405405405405406,0.04054054054054054,0.10810810810810811,0.06756756756756757,0.13513513513513514,0.08108108108108109,0.04054054054054054,0.20270270270270271,0.12162162162162163,0.14864864864864866,0.14864864864864866,0.13513513513513514,0.02702702702702703,0.0945945945945946,0.0945945945945946,0.08108108108108109,0.16216216216216217,0.08108108108108109,0.10810810810810811,0.16216216216216217,0.12162162162162163,0.1891891891891892,0.20270270270270271,,,,,,,,,,,,,,,,,,,,,
2012-11,1.0,0.05319148936170213,0.07446808510638298,0.031914893617021274,0.0425531914893617,0.09574468085106383,0.06382978723404255,0.10638297872340426,0.06382978723404255,0.0851063829787234,0.10638297872340426,0.11702127659574468,0.0851063829787234,0.1702127659574468,0.0851063829787234,0.05319148936170213,0.10638297872340426,0.09574468085106383,0.09574468085106383,0.1595744680851064,0.13829787234042554,0.1595744680851064,0.18085106382978725,0.18085106382978725,0.19148936170212766,0.19148936170212766,,,,,,,,,,,,,,,,,,,,,,
2012-12,1.0,0.057971014492753624,0.043478260869565216,0.11594202898550725,0.057971014492753624,0.057971014492753624,0.057971014492753624,0.08695652173913043,0.18840579710144928,0.08695652173913043,0.13043478260869565,0.11594202898550725,0.10144927536231885,0.07246376811594203,0.057971014492753624,0.08695652173913043,0.028985507246376812,0.11594202898550725,0.11594202898550725,0.17391304347826086,0.11594202898550725,0.13043478260869565,0.08695652173913043,0.18840579710144928,0.15942028985507245,,,,,,,,,,,,,,,,,,,,,,,
2013-01,1.0,0.08333333333333333,0.03333333333333333,0.1,0.05,0.11666666666666667,0.06666666666666667,0.1,0.11666666666666667,0.03333333333333333,0.13333333333333333,0.08333333333333333,0.06666666666666667,0.1,0.13333333333333333,0.11666666666666667,0.18333333333333332,0.08333333333333333,0.06666666666666667,0.11666666666666667,0.16666666666666666,0.06666666666666667,0.18333333333333332,0.15,,,,,,,,,,,,,,,,,,,,,,,,
2013-02,1.0,0.07142857142857142,0.047619047619047616,0.07142857142857142,0.16666666666666666,0.07142857142857142,0.19047619047619047,0.047619047619047616,0.11904761904761904,0.11904761904761904,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.07142857142857142,0.047619047619047616,0.11904761904761904,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.11904761904761904,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03,1.0,0.0425531914893617,0.14893617021276595,0.0425531914893617,0.0851063829787234,0.0851063829787234,0.1702127659574468,0.10638297872340426,0.14893617021276595,0.2127659574468085,0.10638297872340426,0.06382978723404255,0.02127659574468085,0.0851063829787234,0.14893617021276595,0.2127659574468085,0.06382978723404255,0.1276595744680851,0.19148936170212766,0.14893617021276595,0.23404255319148937,0.2127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04,1.0,0.1509433962264151,0.1320754716981132,0.07547169811320754,0.11320754716981132,0.18867924528301888,0.05660377358490566,0.1320754716981132,0.03773584905660377,0.1509433962264151,,0.1320754716981132,0.05660377358490566,0.11320754716981132,0.09433962264150944,0.11320754716981132,0.18867924528301888,0.24528301886792453,0.07547169811320754,0.20754716981132076,0.16981132075471697,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05,1.0,0.1,0.1,0.14,0.1,0.14,0.06,0.14,0.12,0.08,0.1,0.08,0.1,0.1,0.1,0.02,0.2,0.06,0.2,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06,1.0,0.08333333333333333,0.11666666666666667,0.11666666666666667,0.06666666666666667,0.05,0.11666666666666667,0.1,0.05,0.11666666666666667,0.08333333333333333,0.05,0.08333333333333333,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.11666666666666667,0.11666666666666667,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07,1.0,0.11538461538461539,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.038461538461538464,0.11538461538461539,,0.15384615384615385,,0.038461538461538464,0.11538461538461539,0.11538461538461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08,1.0,0.078125,0.046875,0.109375,0.078125,0.15625,0.078125,0.078125,0.109375,0.09375,0.15625,0.046875,0.078125,0.125,0.09375,0.109375,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09,1.0,0.125,0.10416666666666667,0.125,0.041666666666666664,0.10416666666666667,0.041666666666666664,0.125,0.125,0.125,0.1875,0.125,0.08333333333333333,0.16666666666666666,0.125,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10,1.0,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.09090909090909091,,0.2727272727272727,0.09090909090909091,0.22727272727272727,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11,1.0,0.06976744186046512,0.06976744186046512,,0.06976744186046512,0.046511627906976744,0.11627906976744186,0.06976744186046512,0.11627906976744186,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.20930232558139536,0.18604651162790697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12,1.0,0.09803921568627451,0.11764705882352941,0.0784313725490196,0.0784313725490196,0.0392156862745098,0.17647058823529413,0.09803921568627451,0.1568627450980392,0.13725490196078433,0.11764705882352941,0.17647058823529413,0.0784313725490196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01,1.0,0.05,0.05,,0.05,0.1,0.1,0.15,0.05,0.1,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02,1.0,0.058823529411764705,,0.11764705882352941,,,0.11764705882352941,,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03,1.0,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04,1.0,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.043478260869565216,,0.13043478260869565,0.13043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05,1.0,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06,1.0,0.03333333333333333,0.16666666666666666,0.1,0.1,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07,1.0,,,0.05263157894736842,0.15789473684210525,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08,1.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09,1.0,0.041666666666666664,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10,1.0,0.08333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
